id,lesson_id,lesson_title,lesson_round,lesson_round_title
553,127,哲学,第13回,釈尊（３）
554,127,哲学,第14回,聖書の思想
555,127,哲学,第15回,中間のまとめ
556,127,哲学,第16回,カント（１）
557,127,哲学,第17回,カント（２）
558,127,哲学,第18回,カント（３）
559,127,哲学,第19回,ヘーゲル（１）
560,127,哲学,第20回,ヘーゲル（２）
561,127,哲学,第21回,功利主義（１）
562,127,哲学,第22回,功利主義（２）
563,127,哲学,第23回,キルケゴール（１）
564,127,哲学,第24回,キルケゴール（２）
565,127,哲学,第25回,ニーチェ（１）
566,127,哲学,第26回,ニーチェ（２）
567,127,哲学,第27回,ニーチェ（３）
568,127,哲学,第28回,ヤスパース（１）
569,127,哲学,第29回,ヤスパース（２）
570,127,哲学,第30回,まとめ
571,128,論理学,第1回,これからの講義と論理の世界について
572,128,論理学,第2回,日常生活の中の論理
573,128,論理学,第3回,現代論理学の基礎（文の区分）
574,128,論理学,第4回,現代論理学の基礎（命題と論理的結合子）
575,128,論理学,第5回,現代論理学の基礎（記号による再命題化）
576,128,論理学,第6回,現代論理学の基礎（続き）
577,128,論理学,第7回,現代論理学の基礎（真理値と真理値表）
578,128,論理学,第8回,現代論理学の基礎（続き）
579,128,論理学,第9回,推論の妥当性
580,128,論理学,第10回,推論の妥当性（続き）
581,128,論理学,第11回,推論の妥当性（続き）
582,128,論理学,第12回,推論（新たな命題を導出する）
583,128,論理学,第13回,推論（続き）
584,128,論理学,第14回,命題論理学の確認
585,128,論理学,第15回,前期の総まとめ
586,128,論理学,第16回,思考を誤った道へ導くもの
587,128,論理学,第17回,思考を確実にする方法
588,128,論理学,第18回,私達は言葉を「操っている」のか？
589,128,論理学,第19回,論理学小史
590,128,論理学,第20回,形式論理学（名辞論理学）について
591,128,論理学,第21回,形式論理学（続き）
592,128,論理学,第22回,推論（妥当性判定法）
593,128,論理学,第23回,推論（続き）
594,128,論理学,第24回,推論（続き）
595,128,論理学,第25回,形式論理学と命題論理学の比較
596,128,論理学,第26回,形式論理学と述語論理学
597,128,論理学,第27回,述語論理学（命題）
598,128,論理学,第28回,述語論理学（続き）
599,128,論理学,第29回,後期授業の確認
600,128,論理学,第30回,全講義のまとめ
601,129,倫理学,第1回,はじめに－生命倫理学とは何か－
602,129,倫理学,第2回,人工妊娠中絶（１）人工妊娠中絶の現状
603,129,倫理学,第3回,"人工妊娠中絶（２） 倫理学的検討・その１"
604,129,倫理学,第4回,人工妊娠中絶（３）倫理学的検討・その２
605,129,倫理学,第5回,人工妊娠中絶（４）倫理学的議論の現在
606,129,倫理学,第6回,小テストと要点の解説
607,129,倫理学,第7回,ドメスティック・バイオレンス（１）概念とその概念の学問的背景
608,129,倫理学,第8回,ドメスティック・バイオレンス（２）暴力の実態と法的な取り組み
609,129,倫理学,第9回,ドメスティック・バイオレンス（３）被害者心理の分析を中心に　
610,129,倫理学,第10回,ドメスティック・バイオレンス（４）倫理学的議論の現在：加害者研究を中心に
611,129,倫理学,第11回,生殖補助医療（１）技術と現状
612,129,倫理学,第12回,生殖補助医療（２）初期の議論と現在の議論の前提
613,129,倫理学,第13回,生殖補助医療（３）倫理学的議論の現在　
614,129,倫理学,第14回,性の多様性概論
615,129,倫理学,第15回,前期内容の補足と授業時試験（中間試験）
616,129,倫理学,第16回,クローン技術を考える
617,129,倫理学,第17回,脳死（１）「死の定義」への関心と脳死をめぐる議論
618,129,倫理学,第18回,脳死（２）「死」をめぐる考察の諸相と脳死をめぐる倫理学的議論の現在
619,129,倫理学,第19回,脳死（３）脳死に関する補足説明と｢死」をめぐる考察の意義
620,129,倫理学,第20回,小テストと要点の整理
621,129,倫理学,第21回,臓器移植（１）移植医療の現状
622,129,倫理学,第22回,臓器移植（２）移植医療そのものをめぐる倫理学的検討
623,129,倫理学,第23回,臓器移植（３）移植医療にともなう諸問題の倫理学的検討　
624,129,倫理学,第24回,臓器移植（４）倫理学的議論の現在／配分と選択をめぐって（１）倫理学的検討
625,129,倫理学,第25回,配分と選択をめぐって（２）倫理学的議論の現在／安楽死（１）安楽死の概念と区別
626,129,倫理学,第26回,安楽死（２）倫理学的検討・その１　
627,129,倫理学,第27回,安楽死（３）倫理学的検討・その２　
628,129,倫理学,第28回,安楽死（４）倫理学的議論の現在：積極的安楽死をめぐって
629,129,倫理学,第29回,クローン技術・再考
630,129,倫理学,第30回,後期の補足説明と授業時試験（学年末試験）
631,130,倫理学,第1回,はじめに－生命倫理学とは何か－
632,130,倫理学,第2回,人工妊娠中絶（１）人工妊娠中絶の現状
633,130,倫理学,第3回,"人工妊娠中絶（２） 倫理学的検討・その１"
634,130,倫理学,第4回,人工妊娠中絶（３）倫理学的検討・その２
635,130,倫理学,第5回,人工妊娠中絶（４）倫理学的議論の現在
636,130,倫理学,第6回,小テストと要点の解説
637,130,倫理学,第7回,ドメスティック・バイオレンス（１）概念とその概念の学問的背景
638,130,倫理学,第8回,ドメスティック・バイオレンス（２）暴力の実態と法的な取り組み
639,130,倫理学,第9回,ドメスティック・バイオレンス（３）被害者心理の分析を中心に　
640,130,倫理学,第10回,ドメスティック・バイオレンス（４）倫理学的議論の現在：加害者研究を中心に
641,130,倫理学,第11回,生殖補助医療（１）技術と現状
642,130,倫理学,第12回,生殖補助医療（２）初期の議論と現在の議論の前提
643,130,倫理学,第13回,生殖補助医療（３）倫理学的議論の現在　
644,130,倫理学,第14回,性の多様性概論
645,130,倫理学,第15回,前期内容の補足と授業時試験（中間試験）
646,130,倫理学,第16回,クローン技術を考える
647,130,倫理学,第17回,脳死（１）「死の定義」への関心と脳死をめぐる議論
648,130,倫理学,第18回,脳死（２）「死」をめぐる考察の諸相と脳死をめぐる倫理学的議論の現在
649,130,倫理学,第19回,脳死（３）脳死に関する補足説明と｢死」をめぐる考察の意義
650,130,倫理学,第20回,小テストと要点の整理
651,130,倫理学,第21回,臓器移植（１）移植医療の現状
652,130,倫理学,第22回,臓器移植（２）移植医療そのものをめぐる倫理学的検討
653,130,倫理学,第23回,臓器移植（３）移植医療にともなう諸問題の倫理学的検討　
654,130,倫理学,第24回,臓器移植（４）倫理学的議論の現在／配分と選択をめぐって（１）倫理学的検討
655,130,倫理学,第25回,配分と選択をめぐって（２）倫理学的議論の現在／安楽死（１）安楽死の概念と区別
656,130,倫理学,第26回,安楽死（２）倫理学的検討・その１　
657,130,倫理学,第27回,安楽死（３）倫理学的検討・その２　
658,130,倫理学,第28回,安楽死（４）倫理学的議論の現在：積極的安楽死をめぐって
659,130,倫理学,第29回,クローン技術・再考
660,130,倫理学,第30回,後期の補足説明と授業時試験（学年末試験）
661,131,倫理学,第1回,ガイダンス，および言葉の説明
662,131,倫理学,第2回,学問全体における倫理学の位置づけ，生命倫理学の誕生
663,131,倫理学,第3回,生命倫理１（体外受精）
664,131,倫理学,第4回,生命倫理２（体外受精）
665,131,倫理学,第5回,生命倫理３（人工妊娠中絶）
666,131,倫理学,第6回,生命倫理４（出生前診断・着床前診断）
667,131,倫理学,第7回,生命倫理５（優生思想）
668,131,倫理学,第8回,生命倫理６（脳死・臓器移植）
669,131,倫理学,第9回,生命倫理７（安楽死）
670,131,倫理学,第10回,生命倫理８（生命の尊厳と生命の質・パーソン論）
671,131,倫理学,第11回,生命倫理９（医療の倫理）
672,131,倫理学,第12回,生命倫理１０（医療費・お金の問題）
673,131,倫理学,第13回,環境倫理１（自然の生存権）
674,131,倫理学,第14回,環境倫理２（世代間倫理・地球全体の視点）
675,131,倫理学,第15回,試験及び解説授業
676,131,倫理学,第16回,倫理学史を学ぶ理由
677,131,倫理学,第17回,人間の自己理解の変遷
678,131,倫理学,第18回,ギリシア人の倫理思想
679,131,倫理学,第19回,ソフィストとソクラテス
680,131,倫理学,第20回,プラトンの理想国家とアリストテレスの現実的倫理
681,131,倫理学,第21回,ユダヤ教とキリスト教
682,131,倫理学,第22回,ルネッサンスと宗教改革期の倫理
683,131,倫理学,第23回,社会契約説
684,131,倫理学,第24回,カント１
685,131,倫理学,第25回,カント２
686,131,倫理学,第26回,ヘーゲルの市民社会論
687,131,倫理学,第27回,功利主義
688,131,倫理学,第28回,ニーチェの道徳批判
689,131,倫理学,第29回,正義論
690,131,倫理学,第30回,試験及び解説授業
691,132,倫理学,第1回,ガイダンス，および言葉の説明
692,132,倫理学,第2回,学問全体における倫理学の位置づけ，生命倫理学の誕生
693,132,倫理学,第3回,生命倫理１（体外受精）
694,132,倫理学,第4回,生命倫理２（体外受精）
695,132,倫理学,第5回,生命倫理３（人工妊娠中絶）
696,132,倫理学,第6回,生命倫理４（出生前診断・着床前診断）
697,132,倫理学,第7回,生命倫理５（優生思想）
698,132,倫理学,第8回,生命倫理６（脳死・臓器移植）
699,132,倫理学,第9回,生命倫理７（安楽死）
700,132,倫理学,第10回,生命倫理８（生命の尊厳と生命の質・パーソン論）
701,132,倫理学,第11回,生命倫理９（医療の倫理）
702,132,倫理学,第12回,生命倫理１０（医療費・お金の問題）
703,132,倫理学,第13回,環境倫理１（自然の生存権）
704,132,倫理学,第14回,環境倫理２（世代間倫理・地球全体の視点）
705,132,倫理学,第15回,試験及び解説授業
706,132,倫理学,第16回,倫理学史を学ぶ理由
707,132,倫理学,第17回,人間の自己理解の変遷
708,132,倫理学,第18回,ギリシア人の倫理思想
709,132,倫理学,第19回,ソフィストとソクラテス
710,132,倫理学,第20回,プラトンの理想国家とアリストテレスの現実的倫理
711,132,倫理学,第21回,ユダヤ教とキリスト教
712,132,倫理学,第22回,ルネッサンスと宗教改革期の倫理
713,132,倫理学,第23回,社会契約説
714,132,倫理学,第24回,カント１
715,132,倫理学,第25回,カント２
716,132,倫理学,第26回,ヘーゲルの市民社会論
717,132,倫理学,第27回,功利主義
718,132,倫理学,第28回,ニーチェの道徳批判
719,132,倫理学,第29回,正義論
720,132,倫理学,第30回,試験及び解説授業
721,133,歴史学,第1回,オリエンテーションと授業概要
722,133,歴史学,第2回,歴史的世界のはじまり
723,133,歴史学,第3回,歴史書の誕生（ギリシア）
724,133,歴史学,第4回,｢西暦｣の誕生
